times,sst,sst_err,ftemp,wind,atemp,swrad,humid,boatspd
79995.84000001906,289.598,0.1144109589041096,289.69599999999997,5.314,290.385,0.4,0.01,11.5
80699.27999996199,290.741,0.14786301369863017,290.878,5.542,290.678,0.4,0.01,11.1
81394.32000000798,291.012,0.20578082191780825,291.15799999999996,7.102,290.934,0.6,0.01,11.3
82089.35999997047,292.151,0.14546575342465756,292.19399999999996,7.304,291.389,0.6,0.01,11.3
82784.40000002139,292.776,0.10328767123287672,292.85699999999997,7.874,291.745,0.6,0.01,11.4
83479.68000000127,292.729,0.10684931506849314,292.85699999999997,8.675,291.851,0.5,0.01,11.4
84183.35999996161,292.762,0.06484931506849315,292.876,8.76,291.937,0.5,0.01,11.7
84878.1599999902,292.83,0.17808219178082194,292.91299999999995,9.039,292.005,0.5,0.01,11.4
85573.1999999527,292.528,0.16932876712328765,292.582,7.998,292.02,0.4,0.01,11.7
86277.12000001884,292.363,0.15073972602739727,292.452,8.104,291.992,0.4,0.01,11.6
86972.15999998135,292.186,0.20041095890410962,292.22999999999996,8.1,291.991,0.5,0.01,12.0
87667.43999996124,292.163,0.20457534246575343,292.238,8.139,292.002,0.5,0.01,11.6
88371.12000000998,292.182,0.1306849315068493,292.24399999999997,8.882,292.047,0.5,0.01,11.9
89065.92000003858,292.383,0.12897260273972605,292.53299999999996,8.235,292.075,0.5,0.01,12.3
89769.3599999815,292.586,0.09801369863013698,292.67199999999997,8.39,292.124,0.5,0.01,11.9
90464.16000001009,292.524,0.20405479452054798,292.61699999999996,8.552,292.045,0.4,0.01,12.0
91158.72000002128,292.45,0.10567123287671235,292.55699999999996,8.748,291.959,0.5,0.01,12.0
91853.28000002756,292.341,0.07260273972602739,292.41499999999996,8.836,291.953,0.5,0.01,11.9
92547.84000003873,292.462,0.1316712328767123,292.56399999999996,9.068,291.96,0.4,0.01,12.1
93251.03999995935,292.5,0.1566849315068493,292.60699999999997,9.464,292.021,0.5,0.01,12.0
93945.59999997055,292.35,0.1197945205479452,292.421,8.883,292.042,0.5,0.01,11.9
94640.39999999914,291.442,0.08106849315068493,291.447,6.921,291.845,0.3,0.01,12.3
95336.16000001875,288.854,0.09046575342465753,288.87699999999995,7.028,290.743,-0.2,0.01,10.8
96031.92000003837,289.434,0.18876712328767123,289.477,5.991,290.68,-0.3,0.01,11.4
96736.08000003842,290.572,0.0747945205479452,290.71799999999996,5.889,290.933,-0.3,0.01,11.4
97431.36000001832,291.403,0.14939726027397263,291.513,6.816,291.255,0.6,0.01,12.0
98126.63999999822,292.112,0.12249315068493151,292.256,6.021,291.522,0.5,0.01,11.7
98821.67999996073,292.099,0.1144109589041096,292.24199999999996,6.128,291.62,0.7,0.01,11.5
99516.2399999719,291.569,0.0969041095890411,291.66499999999996,6.192,291.542,0.5,0.01,11.6
100219.43999998094,291.388,0.08938356164383562,291.448,6.062,291.476,0.6,0.01,11.5
100914.24000000952,291.804,0.19306849315068494,291.871,5.811,291.511,0.6,0.01,11.5
101608.80000002071,292.451,0.1894931506849315,292.58,5.808,291.746,0.7,0.01,11.5
102303.8399999832,292.586,0.16932876712328765,292.71099999999996,6.808,291.806,0.7,0.01,11.7
102998.8800000292,292.698,0.26558904109589043,292.79499999999996,6.324,291.869,0.5,0.01,11.6
103693.9199999917,292.689,0.16273972602739725,292.839,6.084,291.927,0.6,0.01,11.8
104397.60000004043,292.779,0.10684931506849314,292.929,6.946,291.927,0.7,0.01,11.4
105092.39999998063,292.784,0.16572602739726025,292.924,6.89,291.942,0.6,0.01,11.7
105787.44000002662,292.69,0.1676164383561644,292.861,7.17,291.981,0.5,0.01,12.0
106482.23999997172,292.705,0.15246575342465754,292.80699999999996,6.809,292.012,0.5,0.01,11.9
107177.0400000003,292.634,0.17061643835616438,292.709,7.705,292.098,1.7,0.01,11.9
107880.48000002673,292.53,0.17490410958904112,292.669,5.307,291.544,7.0,0.01,12.0
108584.15999999197,292.663,0.15852054794520545,292.769,4.89,291.451,20.1,0.01,11.7
109268.87999999199,292.555,0.07323287671232877,292.78299999999996,4.252,291.493,31.8,0.01,1.6
109970.87999999258,292.612,0.1541917808219178,292.73299999999995,5.054,291.4,56.9,0.01,12.2
110665.68000002117,292.631,0.13019178082191782,292.77099999999996,4.682,291.468,77.0,0.01,11.8
111360.71999997876,292.525,0.13742465753424657,292.59999999999997,5.264,291.528,103.4,0.01,11.8
112055.76000002967,292.524,0.1144109589041096,292.64599999999996,6.022,291.489,108.2,0.01,11.5
112751.04000000955,292.523,0.17293150684931505,292.65099999999995,5.784,291.547,147.2,0.01,11.7
113454.9599999922,292.476,0.11616438356164384,292.566,6.854,291.585,123.9,0.01,11.9
114149.76000002079,292.467,0.12156164383561645,292.537,6.428,291.503,186.9,0.01,11.5
114844.7999999784,292.575,0.08904109589041097,292.568,5.663,291.583,189.1,0.01,11.4
115539.35999998957,292.275,0.17178082191780822,292.31,5.861,291.67,243.3,0.01,6.3
116231.04000002769,292.204,0.088,292.30699999999996,5.6,291.342,231.0,0.01,0.0
116930.88000002882,292.215,0.0503013698630137,292.299,6.072,291.374,311.9,0.01,0.7
117622.0800000272,292.181,0.05,292.30199999999996,4.9,291.334,364.9,0.01,0.0
118313.2800000305,292.257,0.044,292.29499999999996,5.3,291.481,386.5,0.01,0.0
119004.48000002888,292.25,0.0723972602739726,292.29999999999995,4.27,291.35,405.6,0.01,0.5
119695.68000002728,292.262,0.1,292.31,4.2,291.437,435.4,0.01,0.0
120395.52000002841,292.268,0.066,292.29999999999995,4.8,291.329,466.1,0.01,0.0
121086.7200000268,292.175,0.07,292.277,5.0,291.194,699.2,0.01,0.0
121777.9200000301,292.18,0.058,292.292,4.9,291.262,545.5,0.01,0.0
122469.12000002849,292.194,0.09032876712328769,292.30899999999997,3.155,291.359,510.8,0.01,1.1
123160.08000000948,292.369,0.11243835616438355,292.35299999999995,2.483,291.613,550.4,0.01,0.6
123851.28000000786,292.397,0.054,292.29699999999997,3.5,291.755,840.0,0.01,0.0
124550.8799999916,292.441,0.06624657534246575,292.37,3.951,291.912,763.2,0.01,1.0
125241.83999997258,292.443,0.06038356164383562,292.409,3.801,292.03,876.4,0.01,0.6
125932.56000001966,292.537,0.10342465753424657,292.441,4.053,292.085,703.7,0.01,0.5
126623.52000000064,292.601,0.08705479452054796,292.479,3.394,292.208,865.6,0.01,0.9
127314.47999998163,292.657,0.074,292.62199999999996,3.0,292.28,761.7,0.01,0.0
128014.31999998276,292.511,0.10756164383561642,292.42999999999995,3.26,292.311,834.9,0.01,0.5
128705.51999998116,292.597,0.078,292.42499999999995,4.0,292.497,803.5,0.01,0.0
129396.71999997954,292.617,0.062,292.40799999999996,3.7,292.506,986.1,0.01,0.0
130087.91999998284,292.624,0.05,292.438,4.3,292.592,946.8,0.01,0.0
130779.11999998122,292.646,0.07602739726027398,292.52,3.795,292.583,874.1,0.01,0.4
131478.95999998235,292.464,0.0636986301369863,292.534,4.717,292.497,886.0,0.01,0.4
132170.15999998077,292.534,0.068,292.474,5.4,292.552,868.6,0.01,0.0
132861.84000001886,292.828,0.05413698630136986,292.679,5.187,292.589,856.8,0.01,0.6
133553.28000003955,292.758,0.11,292.731,5.4,292.619,839.6,0.01,0.0
134244.48000003793,292.774,0.14873972602739727,292.729,4.706,292.952,810.4,0.01,3.2
134944.79999999038,292.752,0.1082876712328767,292.655,5.972,292.722,799.9,0.01,0.9
135635.75999997137,292.87,0.072,292.84999999999997,5.5,292.676,775.6,0.01,0.0
136326.95999996975,292.847,0.034,292.73999999999995,5.8,292.77,751.6,0.01,0.0
137017.92000003916,292.573,0.09246575342465754,292.638,4.788,292.721,717.6,0.01,0.4
137717.7600000403,292.464,0.072,292.71599999999995,6.0,292.736,688.8,0.01,0.0
138408.96000003867,292.419,0.1,292.774,5.8,292.73,655.3,0.01,0.0
139108.8000000398,292.427,0.08802739726027398,292.67499999999995,6.056,292.776,627.5,0.01,0.7
139800.00000003818,292.448,0.064,292.86199999999997,6.9,292.827,593.2,0.01,0.0
140491.2000000366,292.357,0.052,292.813,6.7,292.858,553.1,0.01,0.0
141182.4000000399,292.633,0.09721917808219177,292.808,5.969,292.898,512.7,0.01,0.5
141882.2400000361,292.438,0.068,292.693,7.3,292.893,466.1,0.01,0.0
142574.75999997059,292.635,0.09731506849315068,292.58099999999996,4.861,293.199,411.2,0.01,4.6
143267.27999998856,292.692,0.0921095890410959,292.673,6.544,292.906,382.1,0.01,1.8
143958.23999996955,292.623,0.08067123287671232,292.655,6.642,292.881,341.6,0.01,0.5
145670.64000002047,292.647,0.12657534246575344,292.676,8.623,292.912,205.2,0.01,11.8
146381.7599999702,292.768,0.1815068493150685,292.763,8.609,292.895,162.8,0.01,11.9
147075.60000000778,292.779,0.10890410958904109,292.75899999999996,9.278,292.894,127.4,0.01,11.9
147769.20000002792,292.791,0.2206027397260274,292.813,7.958,292.975,60.5,0.01,11.8
148462.56000003067,292.835,0.0950958904109589,292.916,8.479,292.908,32.9,0.01,12.1
149156.15999996243,292.763,0.23506849315068495,292.851,8.647,292.869,21.3,0.01,11.8
149858.159999963,292.762,0.1306849315068493,292.883,8.441,292.819,10.5,0.01,11.9
151938.9600000186,291.499,0.3146301369863014,291.59499999999997,8.896,292.402,0.3,0.01,11.8
152632.56000003876,290.582,0.13117808219178081,290.68699999999995,8.501,291.955,0.0,0.01,12.0
153335.52000003037,290.34,0.11616438356164384,290.4,8.146,291.718,0.1,0.01,11.9
154029.60000000184,290.14,0.1645890410958904,290.133,7.801,291.381,-0.1,0.01,12.1
154731.84000001985,290.793,0.1688767123287671,290.883,7.47,291.472,0.3,0.01,12.2
155425.20000001768,290.887,0.21945205479452054,290.87199999999996,7.208,291.5,0.4,0.01,12.1
156118.80000003785,291.243,0.16635616438356166,291.41299999999995,6.423,291.566,0.4,0.01,11.8
156812.63999999192,291.699,0.10126027397260275,291.786,6.507,291.744,0.4,0.01,11.8
157515.5999999786,292.483,0.17490410958904112,292.589,5.827,292.028,0.5,0.01,12.0
158209.6800000385,292.541,0.14684931506849316,292.661,7.634,292.178,0.5,0.01,12.2
158912.4000000078,292.319,0.1555068493150685,292.42499999999995,6.347,292.144,0.5,0.01,11.8
159606.23999996186,292.55,0.11041095890410958,292.63,6.278,292.25,0.5,0.01,11.4
160300.32000001683,292.399,0.12063013698630139,292.49199999999996,7.804,292.233,0.5,0.01,11.3
160993.920000037,292.476,0.19815068493150684,292.58099999999996,7.672,292.253,0.5,0.01,11.7
161687.51999996876,292.54,0.10447945205479452,292.604,8.05,292.271,0.5,0.01,11.7
162389.75999999166,292.485,0.21287671232876715,292.599,8.259,292.27,0.5,0.01,11.3
163082.8799999721,292.398,0.10202739726027399,292.474,8.179,292.263,0.4,0.01,12.0
163776.00000003603,292.406,0.09006849315068494,292.49199999999996,8.176,292.214,0.5,0.01,11.7
164469.1200000214,292.47,0.11969863013698633,292.565,7.333,292.233,0.4,0.01,11.1
165162.24000000185,292.487,0.21336986301369865,292.54499999999996,7.887,292.219,0.4,0.01,11.8
165855.5999999997,292.388,0.12156164383561645,292.412,6.848,292.187,0.5,0.01,11.5
166558.08000004,292.532,0.12417808219178085,292.587,8.118,292.201,0.5,0.01,11.3
167251.67999997176,292.432,0.09402739726027397,292.527,7.159,292.164,0.5,0.01,11.8
167945.2799999919,292.341,0.10328767123287672,292.442,6.709,292.13,0.5,0.01,11.4
168638.88000000716,292.272,0.06435616438356163,292.38899999999995,6.992,292.123,0.4,0.01,11.5
169332.24000000992,292.383,0.1121095890410959,292.47299999999996,5.712,292.101,0.5,0.01,11.8
170034.48000002792,292.331,0.15912328767123288,292.42499999999995,5.883,292.046,0.4,0.01,11.8
170728.31999998196,292.318,0.1322876712328767,292.46799999999996,5.096,292.041,0.7,0.01,11.5
171421.92000000214,292.544,0.10408219178082193,292.673,4.379,292.058,1.0,0.01,11.6
172115.7600000397,292.584,0.1650958904109589,292.65,5.153,292.119,0.7,0.01,11.6
172810.8000000022,292.416,0.18013698630136987,292.561,4.685,292.074,0.5,0.01,11.7
173514.24000002863,292.462,0.15852054794520545,292.582,5.456,292.093,0.4,0.01,11.7
174209.0399999688,292.54,0.09331506849315069,292.64599999999996,6.045,292.085,0.2,0.01,11.6
174903.59999998,292.334,0.11083561643835617,292.40299999999996,5.515,292.008,0.2,0.01,11.5
175598.15999999119,292.154,0.16546575342465755,292.293,5.635,291.96,0.2,0.01,11.1
176292.72000000236,292.24,0.22956164383561647,292.327,5.792,291.926,0.3,0.01,12.0
176996.6399999801,292.353,0.14157534246575343,292.43399999999997,5.861,291.931,0.1,0.01,11.9
177691.68000003102,292.448,0.1121095890410959,292.572,5.465,291.982,0.1,0.01,11.8
178386.00000001988,292.47,0.07565753424657534,292.572,7.285,292.011,0.2,0.01,11.7
179080.32000000877,292.373,0.13019178082191782,292.47299999999996,8.302,292.057,0.4,0.01,11.8
179775.84000001097,291.849,0.1292054794520548,291.969,6.715,291.909,0.2,0.01,11.6
180470.15999999986,291.861,0.11013698630136987,291.952,7.151,291.822,0.4,0.01,12.2
181173.36000000886,290.745,0.2286986301369863,290.798,7.114,291.476,0.3,0.01,11.9
181868.16000003746,290.844,0.19363013698630138,290.904,6.357,291.296,0.2,0.01,11.1
182563.44000001735,291.164,0.1979178082191781,291.23199999999997,7.205,291.396,0.2,0.01,11.2
183258.72000000218,291.292,0.08646575342465752,291.38,7.928,291.367,0.4,0.01,11.7
183953.28000000847,291.442,0.143013698630137,291.56,6.527,291.453,0.4,0.01,11.5
184657.6800000308,291.72,0.13583561643835615,291.79499999999996,7.265,291.539,0.3,0.01,12.2
185355.5999999615,291.467,0.07508219178082193,291.58799999999997,6.83,291.488,0.2,0.01,11.5
186053.51999998058,291.466,0.10087671232876712,291.57099999999997,6.437,291.529,0.1,0.01,11.7
186751.68000001705,291.646,0.14575342465753427,291.741,7.479,291.729,0.2,0.01,12.0
187450.07999999233,291.712,0.09212328767123289,291.83799999999997,6.732,291.76,0.3,0.01,12.3
188156.88000002666,291.698,0.09986301369863014,291.751,6.645,291.766,0.2,0.01,12.4
188854.79999996224,291.619,0.25698630136986306,291.70599999999996,6.701,291.78,0.2,0.01,12.2
189552.71999998132,291.469,0.18653424657534246,291.577,6.284,291.7,0.2,0.01,12.1
190250.6400000004,291.27,0.13783561643835615,291.29499999999996,5.909,291.613,0.5,0.01,11.2
190948.56000001947,291.348,0.1405068493150685,291.563,4.65,291.757,0.5,0.01,11.7
191655.12000003638,291.26,0.21013698630136984,291.383,4.866,291.823,0.4,0.01,11.4
192352.80000003806,291.218,0.08449315068493152,291.32899999999995,4.77,291.761,0.6,0.01,11.1
193050.4800000397,290.818,0.10767123287671233,290.98699999999997,4.934,291.563,0.6,0.01,11.6
194585.51999998017,290.066,0.1943835616438356,290.19,5.769,291.052,17.3,0.01,11.2
195283.19999998185,290.645,0.21475342465753425,290.804,6.073,291.247,39.7,0.01,11.1
195980.8799999786,290.912,0.1449041095890411,291.005,5.755,291.38,73.7,0.01,11.2
196690.0800000396,292.489,0.08482191780821918,292.558,6.666,292.044,120.1,0.01,11.2
197390.88000002684,292.62,0.1317808219178082,292.702,6.302,292.409,161.9,0.01,11.4
198089.52000001955,292.88,0.25093150684931503,292.95099999999996,6.653,292.77,182.1,0.01,11.2
198788.16000000734,292.903,0.06435616438356163,292.976,7.001,292.996,244.5,0.01,11.5
199486.0800000264,292.892,0.10701369863013699,292.976,8.393,293.311,293.0,0.01,10.6
200192.16000000853,292.707,0.14613698630136987,292.878,5.798,293.2,343.3,0.01,10.8
200885.99999996257,292.758,0.12526027397260273,292.856,6.565,293.757,386.6,0.01,10.8
201573.84000003658,292.797,0.13643835616438357,292.85999999999996,9.001,293.581,428.4,0.01,10.3
202260.24000000124,292.547,0.17671232876712328,292.65,6.16,292.822,469.7,0.01,11.2
202943.04000001922,292.377,0.17739726027397262,292.445,8.128,292.648,515.8,0.01,11.3
203633.75999998278,291.716,0.1938082191780822,291.79999999999995,4.486,291.867,550.6,0.01,11.6
204315.84000002712,290.846,0.11617808219178084,290.943,6.93,291.692,591.5,0.01,11.1
205000.79999996105,290.257,0.10717808219178082,290.167,5.072,291.322,613.8,0.01,1.7
205691.76000003045,290.326,0.08067123287671232,290.30699999999996,5.645,291.502,656.7,0.01,0.5
206391.60000002666,290.361,0.06616438356164384,290.27099999999996,4.755,291.81,686.5,0.01,1.5
207083.0399999639,290.419,0.08657534246575342,290.34299999999996,4.344,291.705,723.2,0.01,1.2
207774.47999997967,290.438,0.06454794520547945,290.195,5.375,291.482,747.6,0.01,0.6
208465.67999998297,290.388,0.08802739726027398,290.349,5.437,291.754,782.3,0.01,0.7
209165.2799999618,290.175,0.057328767123287674,290.19399999999996,3.786,291.285,799.4,0.01,0.9
209856.2400000312,290.48,0.13712328767123289,290.26599999999996,5.036,291.392,834.2,0.01,0.8
210547.20000000726,290.586,0.07594520547945205,290.388,3.937,291.167,847.9,0.01,0.8
211238.15999998825,290.633,0.11946575342465754,290.28999999999996,3.167,291.169,863.7,0.01,0.7
211928.88000004023,290.722,0.04487671232876713,290.299,3.4,291.14,882.4,0.01,1.0
212619.8400000212,290.795,0.07335616438356164,290.393,4.203,291.153,897.3,0.01,0.7
213318.95999996032,290.898,0.11243835616438355,290.5,3.594,291.123,907.4,0.01,0.6
214018.32000001014,290.901,0.10454794520547944,290.32099999999997,3.66,291.31,915.4,0.01,1.3
214709.0399999688,290.955,0.10108219178082192,290.354,4.445,291.416,917.1,0.01,1.1
215400.2399999721,291.067,0.055917808219178085,290.366,4.17,291.352,916.3,0.01,1.1
216091.4399999705,290.909,0.11253424657534246,290.28499999999997,6.281,291.296,922.8,0.01,0.9
216782.63999996887,290.915,0.08767123287671233,290.85999999999996,6.533,291.258,918.5,0.01,1.4
217482.71999999235,290.919,0.09616438356164383,290.81399999999996,5.95,291.186,910.3,0.01,1.0
218174.16000000812,290.944,0.104,290.43199999999996,6.1,291.273,900.5,0.01,0.0
218865.60000002882,291.055,0.06838356164383562,290.643,6.391,291.122,889.1,0.01,1.0
219557.03999996113,290.926,0.0678082191780822,290.81,7.012,291.162,875.2,0.01,0.4
220248.2399999595,291.042,0.08601369863013698,290.92499999999995,6.425,291.134,859.7,0.01,1.5
220938.9600000115,290.973,0.07957534246575343,290.962,6.917,291.151,839.2,0.01,1.1
221641.22399996396,290.819,0.19212328767123288,290.78799999999995,7.29,291.422,800.0,0.01,4.1
222334.79999996125,290.885,0.20657534246575343,290.49699999999996,7.05,291.361,770.8,0.01,11.4
223040.88000002684,292.593,0.19754794520547947,292.585,7.021,291.991,737.9,0.01,10.7
223738.39199998148,293.012,0.13783561643835615,293.032,7.581,292.436,705.8,0.01,11.2
224435.92800003753,293.264,0.16675342465753426,293.248,8.166,292.773,673.0,0.01,11.3
225133.43999999214,293.237,0.10087671232876712,293.227,6.689,292.089,635.8,0.01,11.7
225830.64000003762,293.099,0.09857534246575343,293.179,6.709,292.213,601.0,0.01,11.1
226536.23999998,292.972,0.1443424657534247,292.96999999999997,6.545,292.235,563.0,0.01,11.1
227233.0800000018,292.954,0.2686027397260274,293.043,8.151,292.42,519.9,0.01,11.2
227929.92000001867,291.828,0.14027397260273972,291.88899999999995,6.425,292.009,484.3,0.01,11.0
228635.51999996108,291.424,0.11934246575342466,291.495,6.664,291.719,441.0,0.01,11.8
229332.47999998913,292.348,0.18876712328767123,292.433,6.8,292.021,401.8,0.01,11.4
230038.5599999712,292.217,0.16438356164383564,292.241,6.103,291.944,360.1,0.01,10.4
230735.27999998187,293.548,0.11597260273972602,293.65,6.512,292.49,307.0,0.01,10.3
232443.83999998026,293.61,0.16832876712328768,293.645,7.336,292.844,191.6,0.01,11.0
233150.15999997978,293.319,0.07278082191780823,293.48199999999997,6.583,292.714,149.1,0.01,10.7
233847.36000003014,293.361,0.20465753424657532,293.392,6.482,292.782,112.4,0.01,10.3
234544.55999999208,293.249,0.11736986301369864,293.286,6.366,292.777,72.1,0.01,10.6
235241.76000003755,293.189,0.1933150684931507,293.30199999999996,5.194,292.757,40.3,0.01,10.6
235956.24000000008,293.133,0.08160273972602741,293.265,6.846,292.712,15.0,0.01,11.3
239412.9360000361,293.317,0.14383561643835618,293.568,6.111,292.858,0.6,0.01,0.4
240107.75999999914,293.397,0.082,293.53299999999996,5.3,292.806,0.5,0.01,0.0
240807.84000001766,293.471,0.0930821917808219,293.52599999999995,4.602,292.832,0.6,0.01,0.5
241498.79999999865,293.426,0.07704109589041096,293.53299999999996,4.403,292.835,0.5,0.01,0.6
242190.00000000198,293.397,0.084,293.546,4.6,292.832,0.7,0.01,0.0
242881.44000001776,293.399,0.056,293.49899999999997,4.4,292.835,0.5,0.01,0.0
243572.64000002106,293.336,0.08593150684931507,293.47999999999996,3.172,292.81,0.5,0.01,0.7
244272.48000001727,293.327,0.062054794520547935,293.498,2.951,292.783,0.5,0.01,0.5
244963.68000002057,293.117,0.09850684931506849,293.429,2.548,292.744,0.5,0.01,0.7
245654.88000001898,293.198,0.06,293.39799999999997,2.2,292.764,0.5,0.01,0.0
246354.7200000201,293.161,0.06078082191780822,293.38,1.481,292.749,0.5,0.01,0.7
247045.6800000011,293.125,0.12994520547945204,293.37,0.882,292.741,0.4,0.01,0.7
247736.87999999948,293.14,0.108,293.27,0.8,292.745,0.5,0.01,0.0
248428.32000002018,293.327,0.08589041095890411,293.618,0.406,292.833,0.7,0.01,1.9
249126.24000003925,293.427,0.0693150684931507,293.719,1.608,292.891,0.5,0.01,10.7
249833.5200000298,293.554,0.13026027397260276,293.86899999999997,1.7,292.943,0.5,0.01,11.1
250531.20000002655,293.484,0.09357534246575343,293.784,1.4,293.101,0.7,0.01,10.7
251228.1599999711,293.287,0.08835616438356164,293.643,1.3,293.06,0.8,0.01,11.2
251924.87999998176,293.186,0.06509589041095891,293.501,2.498,293.056,0.6,0.01,11.8
252622.0800000272,293.111,0.12465753424657536,293.433,2.142,293.073,0.7,0.01,11.4
253319.2080000188,293.167,0.15657534246575341,293.40999999999997,2.419,293.16,0.6,0.01,10.8
254025.0479999786,293.039,0.2523698630136986,293.22499999999997,4.071,293.445,0.8,0.01,12.1
254722.15200004066,292.861,0.1389041095890411,292.99899999999997,4.038,293.402,0.8,0.01,11.4
255419.28000002736,292.978,0.12016438356164384,293.101,4.282,293.255,0.6,0.01,11.2
256116.2399999719,292.915,0.09006849315068494,293.06199999999995,3.656,293.237,0.7,0.01,11.7
256813.44000001735,292.882,0.09224657534246576,293.013,3.934,293.063,0.7,0.01,11.3
257518.80000003075,292.886,0.15852054794520545,292.989,5.005,293.225,0.8,0.01,11.7
258215.5200000365,292.938,0.09295890410958904,293.072,4.921,293.089,0.6,0.01,11.5
258912.71999999846,292.947,0.10890410958904109,293.10999999999996,4.6,293.075,0.6,0.01,11.9
259609.9199999604,292.999,0.11380821917808219,293.114,6.273,293.37,0.2,0.01,12.2
260307.12000001076,292.987,0.09972602739726028,293.08599999999996,4.371,293.268,0.5,0.01,11.4
261013.44000001028,292.821,0.1819041095890411,292.887,5.714,293.301,0.8,0.01,12.5
261711.12000001193,292.614,0.10126027397260275,292.753,6.056,293.253,0.3,0.01,11.8
262408.8000000087,292.705,0.15491780821917805,292.786,5.834,293.339,0.8,0.01,11.7
263106.23999998806,292.987,0.15373972602739724,293.12699999999995,4.195,293.419,1.1,0.01,11.5
263803.67999997234,293.231,0.1363835616438356,293.37899999999996,4.228,293.439,1.2,0.01,11.6
264509.5200000205,293.286,0.09117808219178081,293.435,4.23,293.464,0.9,0.01,11.0
265206.9599999999,293.763,0.10956164383561644,293.93399999999997,5.123,293.648,0.8,0.01,11.2
265904.15999996185,294.211,0.06558904109589041,294.351,4.699,293.973,0.8,0.01,10.6
266601.3600000073,294.467,0.07926027397260273,294.60499999999996,4.956,294.202,1.0,0.01,11.7
267298.55999996926,294.455,0.12871232876712327,294.57399999999996,4.628,294.215,1.0,0.01,11.5
267995.7600000196,294.453,0.11221917808219177,294.628,3.722,294.276,1.3,0.01,11.0
268701.5280000091,294.293,0.30867123287671233,294.474,2.961,294.219,1.7,0.01,11.3
269398.56000000745,294.397,0.09431506849315069,294.59799999999996,3.452,294.233,1.3,0.01,10.9
270095.5200000404,294.669,0.14378082191780822,294.844,3.555,294.35,1.2,0.01,11.0
270792.72000000236,294.708,0.1316986301369863,294.88199999999995,3.404,294.403,1.2,0.01,10.7
271489.68000003044,294.485,0.12476712328767123,294.70099999999996,2.929,294.433,1.6,0.01,10.7
272195.51999999024,294.442,0.10289041095890412,294.602,3.026,294.345,1.4,0.01,11.3
272892.7200000406,293.796,0.11309589041095891,293.97499999999997,3.34,294.063,0.8,0.01,11.2
273598.56000000035,293.779,0.056767123287671244,293.952,3.697,293.875,0.6,0.01,11.3
274295.99999997974,293.735,0.17745205479452053,293.94,2.511,293.636,0.5,0.01,10.8
274993.439999964,293.751,0.11436986301369864,293.953,2.956,293.626,0.5,0.01,10.7
275690.64000000944,293.835,0.1343013698630137,293.97499999999997,4.452,293.635,0.5,0.01,11.2
276388.0799999888,293.858,0.11617808219178084,294.019,3.927,293.586,0.5,0.01,11.1
277094.1599999709,293.782,0.16964383561643837,293.917,5.203,293.444,0.5,0.01,11.2
277791.3600000213,293.796,0.20852054794520547,293.87399999999997,5.661,293.494,0.5,0.01,11.2
278488.55999998323,293.784,0.13676712328767124,293.895,5.483,293.401,0.5,0.01,11.0
279185.76000002865,293.597,0.13026027397260276,293.71299999999997,5.693,293.392,0.5,0.01,11.1
279882.95999999065,293.913,0.14027397260273972,294.015,5.408,293.493,1.2,0.01,11.0
280589.03999997274,293.969,0.16572602739726025,294.063,5.581,293.533,6.5,0.01,11.7
281286.2400000182,294.006,0.1836849315068493,294.09099999999995,5.327,293.655,25.1,0.01,10.7
281983.19999996276,293.987,0.17884931506849314,294.08599999999996,4.288,293.7,56.0,0.01,11.0
282679.4400000172,293.906,0.07364383561643836,294.049,4.414,293.709,88.2,0.01,11.0
284072.15999998135,293.991,0.13972602739726028,294.193,2.898,293.743,181.8,0.01,10.9
284755.440000039,294.089,0.19254794520547946,294.236,3.548,293.784,233.5,0.01,10.5
285456.2400000312,294.187,0.10602739726027396,294.339,2.758,293.821,274.2,0.01,11.2
286151.27999998874,294.31,0.1998904109589041,294.421,3.696,293.885,306.6,0.01,11.0
286849.20000000787,294.208,0.15430136986301368,294.25899999999996,3.067,293.847,345.0,0.01,11.0
287546.8800000095,294.074,0.13117808219178081,294.167,2.726,293.798,388.5,0.01,10.6
288244.80000002857,294.5,0.17328767123287672,294.594,2.431,293.853,438.0,0.01,10.7
288949.92000001966,294.569,0.10586301369863013,294.69899999999996,3.102,293.836,489.4,0.01,2.2
289641.12000001804,294.622,0.09012328767123287,294.768,2.221,293.852,513.8,0.01,0.7
290332.56000003876,294.675,0.10068493150684933,294.75199999999995,2.753,293.935,531.6,0.01,0.4
291023.99999997107,294.725,0.12986301369863013,294.837,3.057,293.944,604.4,0.01,1.2
291715.19999996945,294.744,0.09282191780821918,294.817,2.765,293.983,643.2,0.01,0.8
292415.0399999706,294.811,0.056,294.87899999999996,2.9,294.061,679.0,0.01,0.0
293106.23999996897,294.832,0.1186849315068493,294.91299999999995,3.338,294.059,711.9,0.01,0.6
293797.43999997224,294.89,0.07,294.98299999999995,3.1,294.081,743.7,0.01,0.0
294488.6399999707,294.959,0.06287671232876713,294.98499999999996,2.396,294.167,771.2,0.01,0.7
295179.83999996906,294.957,0.06916438356164384,295.051,2.558,294.239,798.9,0.01,0.7
295879.44000003627,295.129,0.054452054794520546,295.099,3.273,294.265,824.7,0.01,1.3
296570.6400000396,295.165,0.042,295.09099999999995,3.3,294.35,843.6,0.01,0.0
297261.840000038,294.991,0.12076712328767124,295.096,3.503,294.302,862.1,0.01,0.6
